nyu_id,name
14628,"Kevin Jones for Congress, Inc."
14629,Energy Transfer Partners
14630,Javier Manjarres for Congress
14631,"Dillon for Supervisor - 2018, FPPC #1235339."
14632,Liberty Justice Center
14633,McCormick For Liberty
14634,"Mike Missildine for Justice of the Peace Campaign, Jerry Missildine, Treasurer"
14635,You Know Who You Are
14636,Friends of Robert Udell for Sheriff
14637,"Mike Van Dyke for Sheriff, Ed Cope Treasurer"
14638,Friends of Raja for Congress. Approved by Raja Krishnamoorthi.
14639,Citizens to Elect Sid Logan
14640,STAN SALLEE FOR TULSA COUNTY 2018
14641,Zimmer for Kern County District Attorney 2018
14642,"Gail Kasper, Supporting Animal Adoption "
14643,the office of Congressman Steve Stivers
14644,Friends of Ruth Moton for State Representative
14645,Fair Census
14646,English Cameroon for a united Cameroon
14647,My Child. My Choice. 
14648,Friends of Carlos Diaz
14649,The Lost Ogle
14650,Johnathan S. Perkins
14651,Friends of Mario Lotmore
14652,Committee to Elect Tommy Hanes
14653,BATTLE FOR GOVERNOR
14654,"Justin Kiska for Frederick; Trey T. Kiska, Treasurer"
14655,Edward O'Connor
14656,"By Authority: Friends of Mike Busch; Neal Katcef, Treasurer."
14657,Jumaane D. Williams
14658,ONE Action
14659,Campaign to elect Dallas Sivley for State Representative;Treasurer:Ken Carter
14660,Independent Party of Oregon
14661,True Red
14662,Deb Fischer for U.S. Senate
14663,ACLU of Connecticut
14664,Pete for Iowa
14665,Washington Roundtable
14666,Clifton Beck for Kansas Clifton Beck Treasurer 
14667,Marc Steinorth for Supervisor 2018
14668,Jay Dean for Texas
14669,"Mark Jantzer For City Council, Nancy Wegenast Treasurer"
14670,Fenty for Congress
14671,Dana Hamp Gulick for PA97
14672,Friends of Dr Greg Murphy
14673,Mod3rnMedia
14674,Taps Our Duty
14675,Luke Thomas
14788,Citizens for Tom Wilson
14789,Capital & Main
14676,CAIR-CA PAC. Not authorized or paid by any candidate. CAIR-CA PAC is an independent organization not affiliated with any organization or campaign.
14677,Don't Slack
14678,"Brian Gaither, in a personal capacity not in connection with any candidate or campaign committee."
14679,STEIL FOR WISCONSIN INC.
14680,Robert Scantlebury for Council District 4
14681,Committee to Elect Willie C. Allen
14682,"Paid for by the Friends of Scott Kawasaki; 2008 Carr Ave; Fairbanks, AK 99709"
14683,"Citizens for Joseph Widner, Joseph Widner, Treasurer."
14684,"Friends of Hiruy Hadgu, Aman Hadgu, Treasurer"
14685,Toby Hampson for Judge
14686,Food for the Hungry
14687,ELECT MICHAEL WHITE
14688,Essayli for Assembly 2018
14689,the Committee to Elect Michael Northbird for District 2A
14690,"Fitzpatrick For House, Danny Buchanan Treasurer."
14691,Citizens For Harry He Assembly 2018
14692,Hurd for Congress
14693,Unity PAC
14694,Martin for Arizona
14695,Frontera Radio
14696,"Authority:  Friends of Jennifer Mallo, Ted Mallo, Treasurer"
14697,Matt Lynch For Judge
14698,D'Andre Anderson for School Board
14699,"Political advertisement paid for and approved Sara McFadden, Democrat, for Florida House District 106"
14700,"AAF Nation, LLC"
14701,Paid for by Jeff Irwin for State Senate 
14702,Friends of Dee Oliver
14703,The National Puerto Rican Chamber of Commerce
14704,OneUnited Bank
14705,Committee to Elect Donald Stuckey II
14706,Senator Andy Vidak
14707,the Committee to Elect Gary Waddell for San Mateo County Superintendent of Schools
14708,Palzewicz For Wisconsin
14709,Naperville Township Democrats
14710,Boyer for Senate
14711,Jack Patrick Lewis Committee
14712,the hardworking men and women of AFSCME Florida. We make Florida happen!
14713,"Cornerstone America, LLC"
14714,Friends of Geoff Cauble
14715,Parents' Alliance for Strong Schools
14716,"Bridge Magazine, Michigan's nonpartisan, nonprofit news service"
14717,"Bowers for Cecil-Authority Sydney Comitz, Treasurer"
14718,Nick Josefowitz for Supervisor 2018
14719,Committee to Ensure Safe Patient Care
14720,Chloe Sowers for District 45
14721,Friends of Carleen Pena
14722,Michael Hernandez for State Senate LD16
14723,Yes on 1608
14724,"Friends of Al Redmer, Jr., Robert Liberto, CPA, Treasurer."
14725,Neta 
14726,"LD 42 Good Government Slate, Chris Scholtes, Treasurer"
14727,The Campaign to Elect Amanda Kelton Maury County Mayor
14728,Marsha McLean for City Council 2018 ID#1373874
14729,Elect Stacy Korbelak
14730,Hanna Omar for Bartholomew County
14731,Triangle Blade
14732,Mike Bishop for Congress
14733,"Gilchrest 2018, Judith Lohman, Treasurer, Approved by Jillian Gilchrest"
14734,Job Creators Network (“JCN”)
14735,The Committee to Elect Erin Buckley
14736,Invictus Institute of Colorado LLC
14737,"Walorski for Congress, Inc. "
14738,Wake County Republican Party
14739,SOLAR ENERGY TODAY
14740,Craig Inman Campaign Fund
14741,Friends for John Talley 2018
14742,Sanders for Congress
14743,Vote Amber Daniels
14744,NARAL Pro-Choice America
14745,"Melanie Hill for State Board of Education District 2, Treasurer Kelli Pylant, 109 Princeton Drive, Dothan, AL 36301"
14746,Stop Child Predators
14747,League of Women Voters of Chicago Education Fund
14748,Friends of Margaret Engebretson
14749,"Smart Justice Alaska, 1057 W. Firewwed Ln, #207, Anchorage, Ak 99503"
14750, Patients And Caregivers To Protect Dialysis Patients
14751,Illinois News Wire
14752,Mendoza for Senate 2018 #1373700
14753,Daily Wire
14754,Supporters of Oraynab Jwayyed 2018
14755,Friends of Matt Manweller
14756,McLean County Democrats
14757,"the Texas Democratic Party, www.txdemocrats.org."
14758,Committee to Elect Liz Walsh
14759,"David Hiles, Candidate for Prince George's County Democratic Central Committee"
14760,Re-elect Virginia Vaughn for City Council 2018 FPPC 1367613
14761,"Jay Clark for TN State House District 8, Treasurer - Scott Davis"
14762,Taking Action Suffolk County
14763,Sean Fisher
14764,BingeLabs
14765,Orange County Young Republicans
14766,"Conservative Leadership Alliance, Inc."
14767,"Citizens to Elect Steve Schuh; Daria Shaw, Treasurer"
14768,Citizens for Frank Teunissen
14769,"Million More Voters, Sponsored by the California Labor Federation, AFL-CIO.  Not authorized by a candidate or a committee controlled by a candidate."
14770,TeeSaid
14771,Jerrod Belvin
14772,Black Health Coalition of Wisconsin and MICAH
14773,"Friends of John Olszewski, Jr. Eric Schleibaum, treasurer."
14774,AARP Nevada
14775,Friends of Sam Carpenter
14776,Jeff Greene for governor
14777,"United Electric Cooperative, Inc. "
14778,Kate Brophy McGee AZ - Senate
14779,Chicagoans United for Economic Security PAC
14780,Maine Independents PAC
14781,"Detrick for Council 2016 City Elk Grove, CA"
14782,"Nichols for Judge, Ann Peterson Golubski, Treasurer"
14783,Frank Francone for State House
14784,Together With Jeff Smith
14785,Paid for by CARLOS BOLANOS FOR SHERIFF
14790,West Virginians for Affordable Health Care 
14791,the NRCC and not authorized by any candidate or candidate's committee. www.nrcc.org
14792,Elad Nehorai
14793,"Friends of Jon Bumstead, 2186 E 72nd Street, Newaygo, MI 49337"
14794,"Bristol Republican Town Committee, Jon FitzGerald Treasurer"
14795,Eduardo Garcia for State Assembly 2018
14796,Charles River Bistro
14797,NeSmith Immigration Attorneys
14798,"Corrigan for Executive, Peter Corrigan Treasurer."
14799,three American friends who care
14800,MB FYI
14801,Conservative Louisiana PAC 
14802,Lonnie Williams concerned citizin
14803,Congresswoman Terri Sewell
14804,Faith Johnson for DA
14805,Allan Quinn for SC House District 5
14806,Elect Judge Baltodano 2018
14807,Jessica Morse for Congress
14808,Authorized and paid for by Stan Booker for Mayor 2018.
14809,"Friends of Jimmy Morris, Megan Morris, Treasurer"
14810,Michigan Families for Economic Prosperity
14811,Alachua County Labor Coalition
14812,"Paid for by Marsy’s Law for Wisconsin, LLC"
14813,Texans for Trent Ashby
14814,Lois W. Kolkhorst Campaign 
14815,Janelle K. Sarauw
14816,The Romulus Democratic Club
14817,McCaskill for Missouri
14818,"Mark Jantzer for Minot City Council, Nancy Wegenast Treasurer"
14819,"Gabe Ermine for Palm Beach County Court Judge, Group 4."
14820,"and approved by Andrew V. Kayes, M.D., 18 Loihi Place, Kahului, HI  96732"
14821,"Paid for by CVNM Verde Voter Fund, David Cantor, Treasurer"
14822,Protect Michigan Jobs with regulated funds 
14823,Catholics Confront Global Poverty 
14824,Warwick Sabin for Mayor
14825,MCCE Action
14826,Committee to Elect Teri Grier
14827,Foster Friess for Governor
14828,Sheriff Joseph Lopinto
14829,Olsen for Grossmont-Cuyamaca Community College Board Trustee 2018
14830,The Committee to Elect Hanu Karlapalem for Limestone County Commissioner District 3
14831,Steinberg For Leesburg Campaign
14832,"Barry Gowdy for Governor of Oklahoma,"
14833,Jeremiah At Large
14834,Fellerman & Ciarimboli
14835,Erik Levin For East Fork Justice of the Peace
14836,Massachusetts Teachers Association
14837,Save the Children Action Network 
14838,Committee To Elect Danielle McCluskey
14839,Protect Our Workers Earned Retirement
14840,Indiana Commission for Higher Education
14841,Eve Niedergang for Princeton Council
14842,CommIttee to Elect El-Mahdi Holly
14843,KCET
14844,Justice 4 Oakland Students
14845,"H-E-B Progressives GPAC, John Schleeter, Treasurer"
14846,Host Marketing
14847,Janice Arnold-Jones for Congress
14848,David Akadjian LLC
14849,Advance California
14850,Compassion & Choices
14851,Cummings for Congress
14852,Mae Beavers for County Mayor
14853,Friends of E.J. Conn
14854,Nantucket Coastal Conservancy
14855,Friends for Craig Redmon
14856,Campaign Fund of Christina Moreira
14857,"Immigration Integrity Group, LLC"
14858,the American Cancer Society Cancer Action Network
14859,Rebel Rampage
14860,Donovan for Congress
14861,"Friends of Stu Czapski, John J. McMullen, Jr., Treasurer"
14862,Catholic Charities Archdiocese of New York
14863,Tony Cho For Judge 2018 FPPC #1402113
14864,Coalition for Strong Community Hospitals
14865,"Lee Mangold, Democrat, for Florida House 28"
14866,Joe Bisaccia for AZ. Authorized by Joe Bisaccia
14867,Becky Goff for Murfreesboro City School Board 
14868,Barlowskifor6th
14869,Chippewa Valley Votes
14870,People for Prosecutor Mark Lindquist
14871,The Mental Recession 
14872,Progress Virginia
14873,Stephan for District Attorney 2018
14874,Tomika T. Harris Irving
14875,Andrew Werthmann
14876,Committee for Richard Cook
14877,John Haste for State Senate 2018
14878,William Crawford for Spartanburg County Council D2
14879,Friends of Bob Long
14880,Bob Greene
14881,Todd Youngblood
14882,Koelker for Iowa
14883,"Daphne Campbell For State Senate, District 38 "
14884,Matt Lewis for Sheriff
14885,Carlisle4Nevada
14886,National Farmers Union
14887,Lindsey Deckard for Alabama State Representative
14888,"Political advertisement paid for and approved by Michael “Mike” Sobel for Mayor of Pompano Beach, non-partisan election."
14889,"Joe Lopez, non-partisan, for Orange County Sheriff"
14890,"Missouri for Bakker, Shayn Prapisilp, Treasurer"
14891,"Friends of Regina Newman, P.O. Box 40025, Memphis, TN 38174"
14892,Friends of Jim Beard
14893,Congressman Daniel Webster
14894,Friends of Chris Thomas for Probate Court Clerk
14895,Contrariana
14896,Jeramey Anderson for Congress
14897,The New MAGA
14898,"Maryland REALTORS® Political Fund, Michael Cerrito Treasurer"
14899,"Alex Heeren, Democrat, for Florida House District 66."
14900,Americans for Tax Reform
14901,Phillips for DA 2018
14902,Paid for by Martinez Open Space and Park Protection - FPPC ID# 1392898
15014,Dennis Keene for State Representative
15015,Texas Sportsbook Coalition
14903,"Paid for by Public Safety for a Safer Santa Clara Supporting Hirokawa for Sheriff 2018, sponsored by the Deputy Sheriffs’ Association of Santa Clara County. Not authorized by a candidate or a committee controlled by a candidate. Committee major funding from Deputy Sheriffs’ Association of Santa Clara County."
14904,Reaching the Summit: Coloradans for Mike Johnston
14905,Anne Carney for Maine
14906,the Tikvah Fund
14907,Jim Wood for City Council
14908,Reno County Young Democrats
14909,Planned Parenthood Votes New Mexico
14910,Friends of Cyndi Munson 2018
14911,Fairchild For Freedom/Joe Fritzemeyer Treasurer
14912,"Common Cause, a nonpartisan, grassroots organization dedicated to upholding the core values of American democracy."
14913,Rocky De La Fuente for Senate 2018
14914,Tea Party of Cumberland County
14915,the Committee to Elect Dustin Heuerman
14916,Farmworker Justice
14917,Justin R. Gilbert Campaign
14918,San Diego Works! Sponsored by San Diego-Imperial Counties Labor Council AFL-CIO. Not authorized by a candidate or a committee controlled by a candidate.
14919,the Committee to Elect Zaragoza for I.I.D. Director Division #5 2018
14920,the Maine AFL/CIO. Not authorized or paid for by any candidate.
14921,Rachel Wílsøn
14922,Strom for Rep '18
14923,ERIC EARLY FOR ATTORNEY GENERAL 2018 #1399107
14924,Bicknell for Congress
14925,Friends of Anna Dearmore 2018
14926,"Friends of Joe Riley, Cathy Grable Treasurer"
14927,"Jennifer Sabin for Polk County School Board, District 5"
14928,The Committee to Elect Stephen Spencer and Approved by the Candidate
14929,"Hilary Caskey, President  PABAC Charlotte County"
14930,Contra Costa Young Democrats. FPPC #1361702. 
14931,ProgressOhio
14932,Tony Dale
14933,Office of Congresswoman Norma Torres
14934,Mike Berry for Sheriff
14935,"Friends of Andrew Heykoop 10255 US HWY 31 Montague, MI 49437"
14936,Casten for Congress
14937,Friends of Dave Adams
14938,Peacock For Senate
14939,UnidosUS
14940,Jim Hester
14941,Eastwind Enterprises
14942,"The Professional Paramedics & EMTs of Charles County, MD"
14943,Matiella for Congress
14944,Napa Vision 2050
14945,King County Republican Party
14946,Paid for by official funds authorized by the House of Representatives.
14947,Andy Thomson for City Council
14948,Newton for Fair Process
14949,Joanne Whetstone for House District 90 
14950,Kisha Jahner for Supervisor
14951,Alliance for Michigan Energy Consumers
14952,Cole for State Rep
14953,#UNFIT
14954,Dennis Mihalsky
14955,Yvanna Cancela for Nevada
14956,Friends of Rushern Baker III
14957,Friends of Derek Kent
14958,Idaho Asset Building Network
14959,Becket Law
14960,Kevin Meyer for Lt. Governor
14961,"People for Steven A. Ellis, Dana Polson Treasurer "
14962,"The Committee to Re-Elect Judge Gill, Jennifer Sauter, Treasurer"
14963,Shireen Ghorbani for Congress
14964,Arizona Republican Party
14965,"Friends of Adam Jenning - Krista Jenning, Treasurer"
14966,and authorized by Elect Ellen Rosenblum for Attorney General.
14967,"Alex Garza for State Representative P.O. Box 1982 Taylor, MI 48180"
14968,Capital Group Properties
14969,"Jamie Kiel Campaign 14696 Hwy 43, Russellville, AL 35653"
14970,Environmental Defense Fund
14971,State Solutions Incorporated.
14972,Committee to Elect Dennis Dowling
14973,the Daviess County Democratic Party
14974,Deborah Atuk
14975,the committee to elect Travis Roundy for Constable
14976,Pat Fogarty for Congress
14977,Matt Longjohn for Congress
14978,Overworked Moms
14979,"Committee to Re-Elect Judge Shawn McCarver, Lee Thurman CPA, Treasurer"
14980,Paul Secrest For State Representative
14981,Andy Thomson for Boca Raton City Council
14982,Friends of Tim Hoye
14983,the West Orlando News
14984,"Friends of Erika Geiss | P.O. Box 854 | Taylor, MI 48180"
14985,Dominion Energy
14986,Nick Power for San Juan Co. Prosecutor
14987,Bob Lucey for County Commission 2
14988,the Los Angeles County Regional Park and Open Space District
14989,Is It Funny Or Offensive?
14990,Ralph Norman for Congress
14991,The Maine Outdoor Alliance
14992,Shannon Beckham for School Board
14993,Mark Gibboney for Mayor 2018 ID # 1402260
14994,Jennie Scott for 41-2018
14995,Kirill Zadov
14996,State Senator Dale W. Zorn
14997,Steven Seiner
14998,TRAVIS ALLEN FOR GOVERNOR 2018
